journal,issueURL,volumn,issue,issueText,month,year,category,title,url,doi,pages,abstract,abstract_para_num,type,cross_country,cross_type,cross_gender,cross_race,num_race,num_country,cross_gender_and_race,cross_gender_and_country,cross_country_and_race,cross_gender_race_and_country,numberOfAuthors,first_author_gender,first_author_race,first_author_country,first_author_afftype,with_us_authors,cross_race_details
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/13/1?browseBy=volume,Volume 13,Issue 1,"Issue 1, March 2020, Pages 1–141",March,2020,Forum: Media and Populism,The Discursive Construction of Crisis: Hungary’s Spiral to Populism,https://academic.oup.com/ccc/article/13/1/130/5801068,10.1093/ccc/tcz053,130–133,,,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,HU,Education,False,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/13/1?browseBy=volume,Volume 13,Issue 1,"Issue 1, March 2020, Pages 1–141",March,2020,Forum: Media and Populism,Tactical Trolling: Understanding Journalist Trolling as a New Online Resistance in South Korea,https://academic.oup.com/ccc/article/13/1/134/5812621,10.1093/ccc/tcz054,134–137,,,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Asian,US,Education,True,Asian only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,Wicked Content,https://academic.oup.com/ccc/article/12/4/435/5678718,10.1093/ccc/tcz043,435–454,"Propaganda has recently re-emerged as a matter of concern—especially with regard to communication on social media platforms—yet the meaning of the term is often left unstated, or is, alternately, premised on traditions of thought about propaganda in communication and media studies. Such approaches leave to the periphery ambiguities and inadvertent forms of participation that characterize recent concerns about misinformation, disinformation, and manipulation. This article argues that content that has been labeled as “propaganda” or “fake news” can be seen as wicked content: content that, by its circulation, signals the presence of wicked problems. As an implication of wicked content, this article argues for a sensitizing conceptualization of the term “propaganda” as an index of whether an observer considers the power exerted through media over matters of public relevance to be legitimate.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,"Neoliberalism, the Far Right, and the Disparaging of “Social Justice Warriors”",https://academic.oup.com/ccc/article/12/4/455/5643757,10.1093/ccc/tcz040,455–475,"This paper examines the cultural politics of a conjunctural moment where the terms of neoliberal hegemony have been destabilized and the far right has been reinvigorated. Instead of simply assuming the “end” of neoliberalism, I explore the potential ideological and communicative affinities between neoliberal political rationality and online media practices that exemplify the emboldening of racist, misogynistic, and authoritarian discourses. I ground the argument by examining how the notion of social justice has been articulated in two distinct contexts: in disparaging representations of “social justice warriors” that originally circulated in “alt-right” sub-cultures, but which have since been increasingly mainstreamed, and in the critique of social justice formulated by the neoliberal theorist Friedrich Hayek. After clarifying my core argument about neoliberalism and the far right, I end by reflecting on how the figure of the social justice warrior has also been a site of intra-left antagonisms.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,M,White,NZ,Education,False,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,Bugs: Rethinking the History of Computing,https://academic.oup.com/ccc/article/12/4/476/5628040,10.1093/ccc/tcz039,476–498,"This paper argues that scholars of computing, networks, and infrastructures must reckon with the inseparability of “viral” discourses in the 1990s. This co-assembled history documents the reliance on viral analogies and explanations honed in the HIV/AIDS crisis and its massive loss of life, widespread institutional neglect, and comprehensive technological failures. As the 1990s marked a period of intense domestication of computing technologies in the global North, we document how public figures, computer experts, activists, academics, and artists used the intertwined discourses surrounding HIV and new computer technologies to explicate the risks of vulnerability in complex, networked systems. The efficacy of HIV as an analogy is visible in the circulation of viral concepts, fears surrounding interdependence, and emergent descriptions of precarity in the face of a widespread “infrastructure crisis.” Through an analysis of this decade, we show how HIV/AIDS discourses indelibly marked the domestication of computing, computer networks, and nested, digitized infrastructures.",1.0,R,True,False,True,False,1,2,False,True,False,False,2.0,F,White,CA,Education,False,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,The Mutual Domestication of Users and Algorithmic Recommendations on Netflix,https://academic.oup.com/ccc/article/12/4/499/5560017,10.1093/ccc/tcz025,499–518,"This article examines the mutual domestication of users and recommendation algorithms on Netflix. Based on 25 interviews with users and an inductive analysis of their practices and profiles on the platform, we discuss five dynamics through which this mutual domestication occurs: personalization, or the ways in which individualized relationships between users and the platform are built; how algorithmic recommendations are integrated into a matrix of cultural codes; the rituals through which they are incorporated into spatial and temporal processes in daily life; the resistance to various aspects of Netflix as a form to enact agency; and the conversion or transformation of the private consumption of the platform into a public issue. The conclusion elaborates on the theoretical and analytical implications of this approach, to rethink the relationship between algorithms and culture.",1.0,R,False,False,True,True,2,1,True,False,False,False,4.0,M,Hispanic,CR,Education,False,cross race
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,Blind Submission,https://academic.oup.com/ccc/article/12/4/519/5556080,10.1093/ccc/tcz027,519–534,"Muslims in the West are under pressure to perform nationalism and hegemonic gender ideology to neutralize themselves as threats. This has triggered a series of “blindfolded hug” viral videos that show individual Muslim males standing blindfolded in a busy street asking for hugs from passersby who “agree” that they are not a danger to society. In this article, I examine 51 such videos and argue that the visual of a minority male made abject reifies state might while building an aesthetic of peacefulness that Western Muslims are compelled to demonstrate. Such an aesthetic relies on the rhetorics of disability, the affective circulation of hate, and the stripping off of oppositional gazing to be read legibly by White audiences.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Middle Eastern,PH,Education,False,Middle Eastern only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,The Selling of Virtual Reality: Novelty and Continuity in the Cultural Integration of Technology,https://academic.oup.com/ccc/article/12/4/535/5643756,10.1093/ccc/tcz038,535–552,"Since the spring of 2014, the consumer virtual reality (VR) industry has once again been racing to reach the public, providing an opportunity to track an emerging medium’s cultural integration in real time. We examined three sites on the sales chain that stretches from the laboratory to the living room: industry developer conferences, industrial prototypes, and end-user experiences. At each of these sites, marketers renegotiate VR’s novelty in order to sell it to specific constituencies. Paradoxically, these negotiations reveal how VR, typically presented as a disruptive innovation, has been called upon to stabilize and ensure the continuity of the past: that is, of particular cultural forms and of the industrial and technological infrastructures that sustain them. We argue that the enculturation of VR demonstrates that the processes that summon new technologies and construct them as novel also reinforce existing—and often unspoken—agreements about the ways that culture should be organized.",1.0,R,False,False,False,False,1,1,False,False,False,False,2.0,M,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,"“Trust Us, We’re You”: Aspirational Realness in the Digital Communication of Contemporary Fashion and Beauty Brands",https://academic.oup.com/ccc/article/12/4/553/5573578,10.1093/ccc/tcz028,553–569,"In recent years, a number of fashion and beauty brands have developed promotional content that circulates an aspirational quality imbued with unstudied “cool” around their product. Despite the appeal of this conceit to tropes of the everyday, authenticity, and belonging, it presents a superficially relatable ideal whilst exploiting digital media’s capacities to foster intimacy and promote a postfeminist subjectivity based on consumption.

This article examines three brands that circulate “aspirational realness” around their product: Glossier, Reformation, and Maryam Nassir Zadeh. All remediate the conventions of prior fashion media to communicate discourses of neoliberal femininity to a media-savvy consumer. Aspirational realness is thus read as a means by which consumption is both encouraged and situated as a means of self-realization in the likeness of other aspirational “cool girls.”",2.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,GB,Education,False,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,A Desirable Future: Uber as Image-Making in Winnipeg,https://academic.oup.com/ccc/article/12/4/570/5586916,10.1093/ccc/tcz026,570–589,"This paper investigates the sociotechnical imaginary surrounding Uber’s supposedly imminent arrival in Winnipeg, through an examination of communication in the public sphere. We examine how actors mobilized their communicative resources in efforts to either bring ride-hailing or keep it away. For some advocates, ride-hailing technology was less important than Uber’s symbolic value of building Winnipeg’s image as an innovative city. Media coverage contrasted innovation and Uber with Winnipeg’s anxieties about being behind other cities and its taxi industry’s reputation as stuck in the past. These visions of Winnipeg’s future addressed an unspoken White, middle-class city dweller. While Winnipeg’s transportation industry was shaped by the socially located experiences of racialized immigrant men as taxi drivers and Indigenous women as passengers, these actors had less power to shape the imaginary. Our analysis suggests that cities like Winnipeg view Uber as an image-making product as much as a beneficial service for their citizens.",1.0,R,True,False,False,False,1,2,False,False,False,False,2.0,F,White,CA,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/4?browseBy=volume,Volume 12,Issue 4,"Issue 4, December 2019, Pages 435–609",December,2019,Articles,Snapchat’s Dialectics of Socialization: Revisiting the Theory of the Spectacle for a Critical Political Economy of Social Media,https://academic.oup.com/ccc/article/12/4/590/5560010,10.1093/ccc/tcz029,590–609,"In this paper, I use the online app Snapchat as a prism through which I illustrate a “spectacular” power of current informational/communicative capitalism: the ability to subsume and integrate a broad range of practices into a holistic socialization process that operates both at the level of media platform structures and at the level of subjectivization mechanisms. I advance this argument by historicizing Guy Debord’s notion of the Spectacle via Autonomist Marxism and Voloshinov’s materialist semiotics. Shedding light on the tensions inhabiting the post-Fordist labor process its users are involved in—such as autonomy/heteronomy, sociability/alienation, and display/concealment—I show how Snapchat points to a Spectacle that consistently operates through a dialectic of socialization, which enables and compels, consorts and estranges, and deceives and exhibits.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,M,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,When Postcolonial Studies Interrupts Media Studies,https://academic.oup.com/ccc/article/12/3/305/5498582,10.1093/ccc/tcz020,305–322,"This article utilizes a postcolonial theoretical framework to challenge and unsettle the ways in which media has been historicized in media studies where the time of the North Atlantic West is taken to be an unspoken normative assumption through which we chart media’s development. Further, this article attempts to move us to the Global South by calling attention to media objects and the mediated lives that function through those objects, that have not received any place in media history. Nor are they recognized as a media object. The basic questions that this article raises are: (a) what happens to our understanding of media’s development when we complicate the temporality (North Atlantic Western) through which we narrate the history of media, and (b) What happens to our understanding of what media is when 24/7 electrification is not taken as a norm in our recognition of a media or technology object. What other media objects and mediated lives might then become visible?",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Asian,US,Education,True,Asian only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,“May the Force Be With You”: Narendra Modi and the Celebritization of Indian Politics,https://academic.oup.com/ccc/article/12/3/323/5476448,10.1093/ccc/tcz013,323–339,"“May the force be with you” were the Indian Prime Minister Narendra Modi’s parting words as he ended his 2014 address to a rapturous crowd of Indian Americans in New York’s Madison square garden. Modi is the first PM to address the country through his own radio show, actively use social media, as well as technologies such as the 3D hologram. This article examines the ways in which Modi’s celebritized politics is strategically constructed and performed, honing in on Modi’s utilization of media, technology, and popular culture. It interrogates the processes such as the personalization of his political image through social media, the use of film stars to cultivate affect and allure by association, in constructing brand Modi.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Asian,US,Education,True,Asian only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,“The Mittens of Disapproval Are On”: John Oliver’s Last Week Tonight as Neoliberal Critique,https://academic.oup.com/ccc/article/12/3/340/5505443,10.1093/ccc/tcz021,340–358,"HBO’s Last Week Tonight has frequently featured host John Oliver’s critiques of global neoliberalism. His pronouncements are often not just the taking of an ideological position, but a moral one which borders on the theological, conceptualizing the entrenchment of inequality as a normative evil. It is a form of activism where he uses his platform to exhort his audience to fight back against large, impersonal forces that he portrays as taking advantage of them. This article analyzes the program’s mentions of the institutional effects of these policies on individuals and the economy and how mainstream media sources have either amplified or ignored his claims. “Serious” journalism is more likely to cover his stories that have simple, dramatic villains rather than complex causes.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,An Organized Work Force is Part of Growing Up: Gawker and the Case for Unionizing Digital Newsrooms,https://academic.oup.com/ccc/article/12/3/359/5420193,10.1093/ccc/tcz008,359–377,"In June 2015 Gawker Media became the first for-profit digital news organization to unionize its editorial workforce. True to their bombastic style, they did so publicly, publishing a post where staff commented on how they were going to vote regarding the union and why. This article examines the ensuing discussion to understand how this group of culture workers perceived their labor, and the value they sought not just from collective bargaining, but from doing so publicly. Gawker’s unionization was aimed not exclusively at Gawker, but spoke to a vision for the entire sector. Gawker staff were motivated to collective action by the precarity that besets digital media, while the publicness of the effort was aimed at their peer organizations. The public performance of unionism at Gawker may signal a shift in the discourse around collective bargaining among young creative workers as more digital outlets come to organize their workforce.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Asian,US,Education,True,Asian only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,"Hollywood in the Hinterland: Newspapers, Itinerant Films and Community Identity in the 1920s",https://academic.oup.com/ccc/article/12/3/378/5476015,10.1093/ccc/tcz016,378–396,"Itinerant films represented a substantial media and cultural phenomenon during the first half of the 20th century, and provided a localized form of a mass culture product. Through an analysis of archival materials and newspaper accounts related to the production of 11 itinerant movies filmed in the Midwestern United States in the 1920s, this article examines the relationship between the itinerant films and community newspapers. By supporting these productions, these newspapers used a relatively new communication technology as a way to solidify their civic position. They helped create an intensely local product featuring recognizable landmarks, businesses and people that offered readers a way to combat the loss of community and place in an increasingly networked society.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,Piss(ed): The Biopolitics of the Bathroom,https://academic.oup.com/ccc/article/12/3/397/5553665,10.1093/ccc/tcz024,397–415,"This article analyzes two recent works by transgender performance artist Cassils, PISSED and Fountain (2017), which were created in response to the Trump administration's decision to rescind federal protections allowing transgender students to use the restroom of their choice. While Cassils primarily conceptualized PISSED/Fountain as a queering of binary, essentialist understandings of gendered embodiment, I draw on performance, queer, and critical ethnic studies to illustrate that these pieces simultaneously challenge other kinds of oppositional embodiments, particularly health versus disease and citizen versus alien and/or terrorist; conceptualizations the state frequently deploys to surveil and control marginalized populations. PISSED/Fountain offer audiences a new strategy for both exposing and contesting state violence: these pieces can be read as a politically strategic disidentification with the state's classification of certain bodies and their excretions as ``deviant'' and ``toxic'' in order to purposefully ``terrorize'' the state's bio- and necropolitical aims.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/3?browseBy=volume,Volume 12,Issue 3,"Issue 3, September 2019, Pages 305–434",September,2019,Articles,The Rise of Transgender and Gender Diverse Representation in the Media: Impacts on the Population,https://academic.oup.com/ccc/article/12/3/416/5573583,10.1093/ccc/tcz031,416–433,"In recent years, the transgender and gender diverse (TGD) population has gained a stronger voice in the media. Although these voices are being heard, there are limits on the types of TGD representation displayed in media. The current study interviewed 27 TGD individuals. These interviews exposed how participants view the rise of TGD media representation. The main themes that emerged were TGD awareness and TGD identity discovery and role modeling. Clearly, there is a disconnect between transnormativity in the media and transnormativity in reality.",1.0,R,False,False,True,True,3,1,True,False,False,False,8.0,M,White,US,Education,True,cross race
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,The Recappables: Exploring a Feminist Approach to Criticism,https://academic.oup.com/ccc/article/12/2/173/5420188,10.1093/ccc/tcz006,173–193,"This article argues that television recaps are a unique critical genre that provide uncommon attention to women-targeted content. As an episodic form of critical engagement, recaps provide new opportunities for emerging female writers and writers of color to comment upon television’s representational challenges and successes. As women-targeted media gains new traction in the marketplace, recaps can not only be an important vehicle for needed commentary about undervalued content, but they also may serve as a marker of the value of these programs for a historically underserved audience. Featuring interviews with five recappers and two editors from major entertainment-focused publications including The AV Club, Vulture, Vox, Hello Beautiful, Go Fug Yourself and Buzzfeed, this article explores the recap as a distinct genre with feminist potential to elevate new voices, to disrupt traditional taste hierarchies, and to embrace pleasure as a measure of quality.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,Too Close for Comfort: Direct Address and the Affective Pull of the Confessional Comic Woman in Chewing Gum and Fleabag,https://academic.oup.com/ccc/article/12/2/194/5448909,10.1093/ccc/tcz014,194–212,"The 2010s saw a boom in television comedies, created by, written, and starring women, that explored the bawdy and chaotic lives of protagonists who were experiencing some form of arrested development. These comedies sought to build intimate connections with their imagined audiences by crossing boundaries—social, bodily, and physical—to produce comedies of discomfort. Drawing in part on Rebecca Wanzo’s consideration of “precarious-girl comedy” (2016) I examine how two British television comedies intensified these intimate connections through the use of direct address, binding the audience tightly to the sexual and social misadventures of their twenty-something female protagonists. Michaela Coel’s Chewing Gum (E4, 2015–2017) follows naïve and desperately horny black working-class Londoner Tracey in her quest for sexual experience, and Phoebe-Waller Bridges’ Fleabag (BBC Three, 2016–) documents an unnamed upper-middle-class white woman’s sharply misanthropic journey through grief. In both programmes direct address serves to intensify the embrace of bodily affect and intimate access to interiority found in the “precarious-girl comedy” (Wanzo, 2016), producing moments of comic and emotional repulsion. Each program uses direct address’s blend of directness and distance to different ends, but both draw audiences at times uncomfortably close to the singular perspective of their protagonists, creating an intensely affective comic intimacy.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,GB,Education,False,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,The Mainstream Cult of Fifty Shades of Grey: Hailing Multiple Women Audiences,https://academic.oup.com/ccc/article/12/2/213/5486430,10.1093/ccc/tcz017,213–229,"Fifty Shades of Grey (FSOG) is argued to be a female-focused mainstream cult film that deliberately fosters a simultaneity of viewing modes. This multiple address highlights how the lauded qualities of cult texts are standard in feminine narratives that need to appeal to a large cross section of women. Cult discourse still depends on misogyny and masculinized distinction even when the mainstream mode seems to break down gendered fandom. Contradictions emerge because cult was traditionally defined against the mindless consuming of women. However, the cultish consumption patterns for FSOG are deliberately fostered by merchandising strategies. Thus, the same element that shows cult tendencies is used to denigrate the film as the antithesis of cult: women as consumers.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,The Pleasure Principle of Magic Mike XXL: Sonic Visibility Toward Female Audiences,https://academic.oup.com/ccc/article/12/2/230/5498581,10.1093/ccc/tcz018,230–246,"A key difference between Magic Mike (2012) and Magic Mike XXL (MMXL, 2015) is the latter films narrative shift toward the viewing experience of its targeted female audience. The hyper-lean storyline that streamlined all the indulgences of Steven Soderbergh’s original transformed the franchise into a spectacle for women. The goal of this article, then, is to examine how MMXXL’s sonic and visual structures create the resonance that then translates to pleasure and a more holistic kind of representation for female viewers. By exploring how this film deploys not only the visual cues of beautiful male bodies to create bodily responses in its largely female audience but also querying how the sound cues create sonic visibility, I aim to illustrate how MMXXL enables women viewers from a cross section of intersectional identities the opportunity to not only feel seen but also desired.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Black,US,Education,True,Black only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,"Introducing the First Black Bachelorette: Race, Diversity, and Courting Without Commitment",https://academic.oup.com/ccc/article/12/2/247/5490482,10.1093/ccc/tcz019,247–267,"Since its premiere in 2002, The Bachelor (ABC) and its spinoffs have entertained television audiences with their depiction of individuals vying for love. However, the franchise has been critiqued for the lack of racial diversity in its contestant pool. This article examines the racialized and gendered logics of representation that frame the casting of the first black Bachelorette Rachel Lindsay. This article discusses the industrial conditions of possibility at the ABC network that led to Lindsay’s casting in 2017, which center on the cultivation of diversity in primetime programming. Yet the courting of a black female lead is done without a commitment to the specificities of targeting a black woman to be at the forefront of the competition to find love. This article details the construction of the African American female lead’s romantic journey and audience response at the intersections of race, gender, and the cultural politics of desire.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,Black,US,Education,True,Black only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,“Not for Lazy Moms”: The Real Housewives of Potomac’s Monique Samuels and the Branding of Black Motherhood,https://academic.oup.com/ccc/article/12/2/268/5448910,10.1093/ccc/tcz015,268–286,"This article explores how Monique Samuels’s role in The Real Housewives of Potomac (TRHOP) and in her Not For Lazy Moms (NFLM) branded spaces, works both for and against the new momism to make visible black women’s experiences navigating essentialism, choice, and the identity work of black motherhood. Samuels’s positionality as a black woman leveraging her essential oils storyline into building a brand for herself brings the franchise into new cultural terrain: “the new momism.” Douglas and Michaels (2004) describe the new momism as a celebration of motherhood that encourages agency and autonomy but ultimately centers on intense devotion to childrearing. Samuels’s TRHOP storylines and extratextual self-fashioning deploy the tenets of the new momism and disrupt its inherent white supremacy to authenticate her identity through essential oils as a wellness commodity and curate an affective space for black women with her NFLM lifestyle brand.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Volume 12,Issue 2,"Issue 2, June 2019, Pages 167–304",June,2019,Original Articles,One Tough Cookie: Exploring Black Women’s Responses to Empire’s Cookie Lyon,https://academic.oup.com/ccc/article/12/2/287/5423765,10.1093/ccc/tcz007,287–304,"The premier of Empire in January 2015 drew 9.8 million viewers and became FOX's highest-rated series debut in three years. In this episode, we are introduced to the terminally-ill CEO of Empire Entertainment, Lucious Lyon (Terrence Howard), who must decide which of his three sons will inherit the family business. To further complicate the decision, his ex-wife, Cookie (Taraji P. Henson), is released from prison after 17 years. The strength of the performances from the main cast, and those of celebrity guest stars, bolster the drama that unfolds, explaining why Empire was incredibly popular with audiences, and black audiences in particular. We examine the series's representations of blackness through focus group interviews with 31 black women viewers, exploring how they made sense of Cookie and compared her to black female leads on other series. Our interviews reveal that Cookie's complexities inspire identification and anxiety, engage broader debates about popular culture representations, and clarify black women's desires to see multifaceted images of themselves and their communities on television.",1.0,R,False,False,False,False,1,1,False,False,False,False,2.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/1?browseBy=volume,Volume 12,Issue 1,"Issue 1, March 2019, Pages 1–165",March,2019,Original Articles,“This is Not Who We Are:” Progressive Media and Post-Race in the New Era of Overt Racism,https://academic.oup.com/ccc/article/12/1/1/5365565,10.1093/ccc/tcz005,1–17,"This analysis explores how a liberal mainstream news outlet—MSNBC—grapples with the overt racism of the current right-wing populist presidential administration in the United States. With a plethora of “good” conservatives and its stable of liberal pundits, the cable network has painted the president as mentally ill or declining, an incompetent purveyor of chaos. In perpetuating a mantra of “this is not who we are” in coverage of overt racism, MSNBC pivots to a more comfortable mainstream space of post-race, an ideological stance that places racism as a fringe anomaly. The post-race pivot belies the country’s ongoing racist legacy, and potentially lulls viewers toward acceptance of official antiracisms that serve hegemonic interests. Thus, the news coverage of the current presidency plays a role in forestalling a meaningful reckoning with the country’s ongoing history of institutional and everyday racism.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/1?browseBy=volume,Volume 12,Issue 1,"Issue 1, March 2019, Pages 1–165",March,2019,Original Articles,"A Shoppable Life: Performance, Selfhood, and Influence in the Social Media Storefront",https://academic.oup.com/ccc/article/12/1/18/5365566,10.1093/ccc/tcz004,18–35,"This article develops a critical analysis of Instagram’s influencer economy by introducing and unpacking a phenomenon we call shoppable life. The term shoppable life is intended to capture the ideas that: (a) social media users perform lifestyles whose constituent elements can be bought; and (b) sociality increasingly unfolds within platforms that encode marketplace logics and capacities into their designs. Drawing on literatures about consumer culture, celebrity, and digital labor; interviews with 25 participants in Instagram’s influencer economy; and industry texts, we elucidate the power dynamics and contradictions manifested in constructing a shoppable life. We emphasize how social media users navigate the imperative to produce an “authentic” but branded and monetizable self, the personal risk they bear in doing so, and the stakeholders who mediate and profit from these productions. We also highlight conceptual points of entry for critical attention to the logic of shoppability, which increasingly pervades spaces and cultures.",1.0,R,False,False,True,False,1,1,False,False,False,False,2.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/1?browseBy=volume,Volume 12,Issue 1,"Issue 1, March 2019, Pages 1–165",March,2019,Original Articles,Reputation Anxiety: Consumer Background Checks and the Cultivation of Risk,https://academic.oup.com/ccc/article/12/1/36/5403212,10.1093/ccc/tcz010,36–52,"This article examines the role consumer background check companies play in the construction of reputation anxiety. Through an examination of corporate blogs and sponsored stories, this article argues these companies cultivate risk along two related axes: (a) fear of dangerous others; and (b) fear of the threat posed by personal information available to others. Through sponsored stories and promotional material, these companies encourage people to mitigate risk by using consumer background check services to seek out information about others and review available details about themselves. Consistent with other forms of risk anxiety in modern cultures, the advice offered by these companies encourages the acceptance of personal responsibility around the acquisition of and response to this information. This article concludes by arguing the cultivation of reputation anxiety around digital skeletons—belonging both to others and to oneself—is rooted in gendered notions of safety and personal responsibility.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,F,White,US,Education,True,White only
"Communication, Culture and Critique",https://academic.oup.com/ccc/issue/12/1?browseBy=volume,Volume 12,Issue 1,"Issue 1, March 2019, Pages 1–165",March,2019,Original Articles,A City by the Sea: Uncovering Beirut's Media Waste,https://academic.oup.com/ccc/article/12/1/53/5403267,10.1093/ccc/tcz011,53–71,"What kinds of social, cultural, and political narratives emerge when we pay attention to how media are physically rendered as trash? By reducing media to their material forms and tracing their journey from use to disuse, the stories behind media activism start to appear. This article studies where Beirut’s media waste goes and who brings it there. A women-only beach, a refugee camp from the early 20th century, and some of the most vulnerable populations in Lebanon all exist alongside Beirut’s trash. They are part of the story of media in the Arab world because media are waste. While media activism in the Arab world is often marked by the visibility of bodies in protest, media waste in Lebanon is governed by a politics of invisibility that covers and hides the very social problems that media activism seeks to address.",1.0,R,False,False,False,False,1,1,False,False,False,False,1.0,M,White,LB,Education,False,White only
