doi,url,year,title,journal,datePublished,authorFullName,firstName,lastName,numberOfAuthors,authorPosition,affiliation
10.1111/cccr.12125,https://academic.oup.com/ccc/article/9/4/537/3979341,2016,Temporary Bans and Bad Laws: The Aarakshan Ban and the Logics of Censorship in Contemporary India,"Communication, Culture and Critique",2015-08-28,Suzanne L. Schulz,Suzanne,Schulz,1.0,1.0,"1 Department of Radio-Television-Film, The University of Texas at Austin, Austin, TX, 78712-1067, USA"
10.1111/cccr.12139,https://academic.oup.com/ccc/article/9/4/558/3979343,2016,"The Gulabi Gang, Violence, and the Articulation of Counterpublicity","Communication, Culture and Critique",2016-01-06,Matthew S. Richards,Matthew,Richards,1.0,1.0,"1 Department of Communication, Appalachian State University, Boone, NC, 28608, USA"
10.1111/cccr.12124,https://academic.oup.com/ccc/article/9/4/577/3979345,2016,From the Other to the Double: Identity in Conflict and the Boston Marathon Bombing,"Communication, Culture and Critique",2015-09-01,Piotr M. Szpunar,Piotr,Szpunar,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, 19104, USA"
10.1111/cccr.12121,https://academic.oup.com/ccc/article/9/4/595/3979346,2016,The Cultural Politics of Islam in U.S. Reality Television,"Communication, Culture and Critique",2015-08-18,Evelyn Alsultany,Evelyn,Alsultany,1.0,1.0,"1 Department of American Culture, University of Michigan, Ann Arbor, MI 48109-1045, USA"
10.1111/cccr.12126,https://academic.oup.com/ccc/article/9/4/614/3979347,2016,Emancipatory Racial Humor as Critical Public Pedagogy: Subverting Hegemonic Racism,"Communication, Culture and Critique",2015-08-24,Jonathan P. Rossing,Jonathan,Rossing,1.0,1.0,"1 Department of Communication Studies, IU School of Liberal Arts, Indiana University – Purdue University, Indianapolis, IN, 46220, USA"
10.1111/cccr.12116,https://academic.oup.com/ccc/article/9/3/323/3979284,2016,The Worlding of St. Petersburg and Shanghai: Comparing Cultures of Communication in Two Cities Before and After Revolutions,"Communication, Culture and Critique",2015-08-08,Bingchun Meng,Bingchun,Meng,2.0,1.0,"1 Department of Media and Communications, The London School of Economics and Political Science, London, WC2A 2AE, United Kingdom"
10.1111/cccr.12116,https://academic.oup.com/ccc/article/9/3/323/3979284,2016,The Worlding of St. Petersburg and Shanghai: Comparing Cultures of Communication in Two Cities Before and After Revolutions,"Communication, Culture and Critique",2015-08-08,Terhi Rantanen,Terhi,Rantanen,2.0,2.0,"1 Department of Media and Communications, The London School of Economics and Political Science, London, WC2A 2AE, United Kingdom"
10.1111/cccr.12117,https://academic.oup.com/ccc/article/9/3/341/3979297,2016,Music Videos and the “War on Terror” in Britain: Benjamin Zephaniah's Infrapolitical Blackness in Rong Radio,"Communication, Culture and Critique",2015-08-26,Mohan Ambikaipaker,Mohan,Ambikaipaker,1.0,1.0,"1 Department of Communication, Tulane University, New Orleans, LA, 70118, USA"
10.1111/cccr.12120,https://academic.oup.com/ccc/article/9/3/362/3979307,2016,Proletarian Blackface: Appropriation and Class Struggle in Mike Judge's Office Space,"Communication, Culture and Critique",2015-08-20,Bryan J. McCann,Bryan,McCann,1.0,1.0,"1 Department of Communication Studies, Louisiana State University, Baton Rouge, LA, 70803, USA"
10.1111/cccr.12111,https://academic.oup.com/ccc/article/9/3/379/3979318,2016,Branding Relations: Mother–Daughter Discourse on Beauty and Body in an Israeli Campaign by Dove,"Communication, Culture and Critique",2015-06-01,Sigal Barak-Brandes,Sigal,Barak-Brandes,2.0,1.0,"1 The School of Media Studies, College of Management Academic Studies, Rishon LeZion, Israel   2 School of Communication, Sapir Academic College, Sderot, Israel"
10.1111/cccr.12111,https://academic.oup.com/ccc/article/9/3/379/3979318,2016,Branding Relations: Mother–Daughter Discourse on Beauty and Body in an Israeli Campaign by Dove,"Communication, Culture and Critique",2015-06-01,Einat Lachover,Einat,Lachover,2.0,2.0,"1 The School of Media Studies, College of Management Academic Studies, Rishon LeZion, Israel   2 School of Communication, Sapir Academic College, Sderot, Israel"
10.1111/cccr.12113,https://academic.oup.com/ccc/article/9/3/395/3979324,2016,Dissent and Political Participation: The Many Faces of Communication Policy Advocacy and Activism,"Communication, Culture and Critique",2015-06-01,Maria Löblich,Maria,Löblich,1.0,1.0,"1 Department of Communication Studies and Media Research, LMU Munich, Munich, 80538, Germany"
10.1111/cccr.12119,https://academic.oup.com/ccc/article/9/3/417/3979331,2016,Beyond Disaster and Risk: Post-Fukushima Nuclear News in U.S. and German Press,"Communication, Culture and Critique",2015-07-29,David J. Park,David,Park,3.0,1.0,"1 School of Journalism and Mass Communication, Florida International University, North Miami, FL, 33181, USA"
10.1111/cccr.12119,https://academic.oup.com/ccc/article/9/3/417/3979331,2016,Beyond Disaster and Risk: Post-Fukushima Nuclear News in U.S. and German Press,"Communication, Culture and Critique",2015-07-29,Weirui Wang,Weirui,Wang,3.0,2.0,"1 School of Journalism and Mass Communication, Florida International University, North Miami, FL, 33181, USA"
10.1111/cccr.12119,https://academic.oup.com/ccc/article/9/3/417/3979331,2016,Beyond Disaster and Risk: Post-Fukushima Nuclear News in U.S. and German Press,"Communication, Culture and Critique",2015-07-29,Juliet Pinto,Juliet,Pinto,3.0,3.0,"1 School of Journalism and Mass Communication, Florida International University, North Miami, FL, 33181, USA"
10.1111/cccr.12112,https://academic.oup.com/ccc/article/9/3/438/3979335,2016,An Unworthy Social Movement? an Evaluation of the Media Dependence Model and the News Media Performance of the New York times on Vieques,"Communication, Culture and Critique",2015-08-29,Andrew Kennis,Andrew,Kennis,1.0,1.0,"1 Department of Communication, University of Texas at El Paso, El Paso, TX, 79902, USA"
10.1111/cccr.12118,https://academic.oup.com/ccc/article/9/3/458/3979340,2016,National Geographic and Puerto Rico: A Case Study of Journalistic Authority and Collective Identity in the Digital Age,"Communication, Culture and Critique",2015-07-28,Nancy Morris,Nancy,Morris,2.0,1.0,"1 Department of Media Studies and Production, Temple University, Philadelphia, PA, 19122, USA"
10.1111/cccr.12118,https://academic.oup.com/ccc/article/9/3/458/3979340,2016,National Geographic and Puerto Rico: A Case Study of Journalistic Authority and Collective Identity in the Digital Age,"Communication, Culture and Critique",2015-07-28,Andrew L. Mendelson,Andrew,Mendelson,2.0,2.0,"2 Graduate School of Journalism, City University of New York, New York, NY 10018, USA"
10.1111/cccr.12123,https://academic.oup.com/ccc/article/9/3/477/3979342,2016,Controversy Trending: The Rhetorical Form of Mia and Ronan Farrow's 2014 Online Firestorm Against #WoodyAllen,"Communication, Culture and Critique",2015-08-20,Thomas A. Salek,Thomas,Salek,1.0,1.0,"1 Department of Communication, University of Wisconsin–Milwaukee, Milwaukee, WI, 53201, USA"
10.1111/cccr.12149,https://academic.oup.com/ccc/article/9/3/495/3979344,2016,"Making News in Global India: Media, Publics, Politics","Communication, Culture and Critique",2016-08-16,Sangeet Kumar,Sangeet,Kumar,1.0,1.0,1 Denison University
10.1111/cccr.12101,https://academic.oup.com/ccc/article/9/2/175/3979281,2016,Commodifying Alternative Media Audiences: A Historical Case Study of the Jewish Daily Forward,"Communication, Culture and Critique",2015-03-20,Brian Dolber,Brian,Dolber,1.0,1.0,"1 Department of Communication Arts, SUNY College at Oneonta, Oneonta, NY, 13820, USA"
10.1111/cccr.12103,https://academic.oup.com/ccc/article/9/2/193/3979292,2016,Toward a Typology of Journalism Careers: Conceptualizing Israeli Journalists' Occupational Trajectories,"Communication, Culture and Critique",2015-03-19,Roei Davidson,Roei,Davidson,2.0,1.0,"1 Department of Communication, University of Haifa, Haifa, 31905, Israel"
10.1111/cccr.12103,https://academic.oup.com/ccc/article/9/2/193/3979292,2016,Toward a Typology of Journalism Careers: Conceptualizing Israeli Journalists' Occupational Trajectories,"Communication, Culture and Critique",2015-03-19,Oren Meyers,Oren,Meyers,2.0,2.0,"1 Department of Communication, University of Haifa, Haifa, 31905, Israel"
10.1111/cccr.12114,https://academic.oup.com/ccc/article/9/2/212/3979301,2016,Archiving as History-Making: Religious Politics of Social Media in India,"Communication, Culture and Critique",2015-06-03,Sahana Udupa,Sahana,Udupa,1.0,1.0,"1 Department of Religious Diversity, Max Planck Institute for the Study of Religious and Ethnic Diversity, Goettingen, 37073, Germany"
10.1111/cccr.12108,https://academic.oup.com/ccc/article/9/2/231/3979305,2016,Watching From an Arm's Length: The Foreign Hand in Tamil Cinema,"Communication, Culture and Critique",2015-04-30,Preeti Mudliar,Preeti,Mudliar,2.0,1.0,"1 Xerox Research Centre India, Bangalore, 560103"
10.1111/cccr.12108,https://academic.oup.com/ccc/article/9/2/231/3979305,2016,Watching From an Arm's Length: The Foreign Hand in Tamil Cinema,"Communication, Culture and Critique",2015-04-30,Joyojeet Pal,Joyojeet,Pal,2.0,2.0,"2 School of Information, University of Michigan, Ann Arbor, MI, 48108, USA"
10.1111/cccr.12104,https://academic.oup.com/ccc/article/9/2/250/3979313,2016,“Until You Are Able”: South Korean Multiculturalism and Hierarchy in My Little Hero,"Communication, Culture and Critique",2015-03-26,David C. Oh,David,Oh,2.0,1.0,"1 Department of Communication Arts, Ramapo College of New Jersey, Mahwah, NJ, 07430, USA"
10.1111/cccr.12104,https://academic.oup.com/ccc/article/9/2/250/3979313,2016,“Until You Are Able”: South Korean Multiculturalism and Hierarchy in My Little Hero,"Communication, Culture and Critique",2015-03-26,Chuyun Oh,Chuyun,Oh,2.0,2.0,"2 Department of Theatre &amp; Dance, The University of Texas at Austin, Austin, TX, 78712, USA"
10.1111/cccr.12106,https://academic.oup.com/ccc/article/9/2/266/3979315,2016,White Faces in Intimate Spaces: Jamaican Popular Music in Global Circulation,"Communication, Culture and Critique",2015-04-30,Larisa Kingston Mann,Larisa,Mann,1.0,1.0,"1 Music and Performing Arts Professions, Steinhardt School of Culture, Education and Human Development, New York University, New York, NY 10003, USA"
10.1111/cccr.12109,https://academic.oup.com/ccc/article/9/2/284/3979327,2016,Episode III: Enjoy Poverty: An Aesthetic Virus of Political Discomfort,"Communication, Culture and Critique",2015-05-05,Caitlin Frances Bruce,Caitlin,Bruce,1.0,1.0,"1 Department of Communication Studies, University of Pittsburgh, Pittsburgh, PA, 15213, USA"
10.1111/cccr.12107,https://academic.oup.com/ccc/article/9/2/303/3979334,2016,"Enlightenment, the Remix: Transparency as a DJ's Trick of Seeing Everyone from Nowhere","Communication, Culture and Critique",2015-05-05,Ethan R. Plaut,Ethan,Plaut,1.0,1.0,"1 Department of Communication, Stanford University, Stanford, CA, 94305-2050, USA   2 Current address: Program in Writing and Rhetoric, Stanford University, Stanford, CA 94305-3069, USA"
10.1111/cccr.12134,https://academic.oup.com/ccc/article/9/1/1/3979280,2016,"Cartographies of Communication and Critique: Forging a Dialogue on Africa, Media, and Globalization: Introduction from the Special Issue Editor","Communication, Culture and Critique",2016-02-18,H. Leslie Steeves,Leslie,Steeves,1.0,1.0,"1 School of Journalism &amp; Communication, University of Oregon, Eugene, OR, 97403, USA"
10.1111/cccr.12130,https://academic.oup.com/ccc/article/9/1/11/3979283,2016,Agency Beyond Agents: Aid Campaigns in Sub-Saharan Africa and Collective Representations of Agency,"Communication, Culture and Critique",2016-02-18,Jenna N. Hanchey,Jenna,Hanchey,1.0,1.0,"1 Department of Communication Studies, The University of Texas at Austin, Austin, TX 78712, USA"
10.1111/cccr.12128,https://academic.oup.com/ccc/article/9/1/30/3979286,2016,Toward a Political Economic Framework for Analyzing Digital Development Games: A Case Study of Three Games for Africa,"Communication, Culture and Critique",2016-02-18,Jolene Fisher,Jolene,Fisher,1.0,1.0,"1 School of Journalism and Communication, University of Oregon, Eugene, OR 97403, USA"
10.1111/cccr.12127,https://academic.oup.com/ccc/article/9/1/49/3979291,2016,Ironic Encounters: Posthumanitarian Storytelling in Slum Tourist Media,"Communication, Culture and Critique",2015-08-28,Brian Ekdale,Brian,Ekdale,2.0,1.0,"1 School of Journalism and Mass Communication, University of Iowa, Iowa City, IA 52242, USA"
10.1111/cccr.12127,https://academic.oup.com/ccc/article/9/1/49/3979291,2016,Ironic Encounters: Posthumanitarian Storytelling in Slum Tourist Media,"Communication, Culture and Critique",2015-08-28,David Tuwei,David,Tuwei,2.0,2.0,"1 School of Journalism and Mass Communication, University of Iowa, Iowa City, IA 52242, USA"
10.1111/cccr.12131,https://academic.oup.com/ccc/article/9/1/68/3979296,2016,“Radio France Internationale” and “Deutsche Welle” in Francophone Africa: International Broadcasters in a Time of Change,"Communication, Culture and Critique",2016-02-18,Anke Fiedler,Anke,Fiedler,2.0,1.0,"1 Department for Information and Communication, Université libre de Bruxelles, B-1050, Brussels, Belgium"
10.1111/cccr.12131,https://academic.oup.com/ccc/article/9/1/68/3979296,2016,“Radio France Internationale” and “Deutsche Welle” in Francophone Africa: International Broadcasters in a Time of Change,"Communication, Culture and Critique",2016-02-18,Marie-Soleil Frère,Marie-Soleil,Frère,2.0,2.0,"1 Department for Information and Communication, Université libre de Bruxelles, B-1050, Brussels, Belgium"
10.1111/cccr.12132,https://academic.oup.com/ccc/article/9/1/86/3979302,2016,"Homosexuality, Moral Panic, and Politicized Homophobia in Ghana: Interrogating Discourses of Moral Entrepreneurship in Ghanaian Media","Communication, Culture and Critique",2016-02-18,Wisdom John Tettey,Wisdom,Tettey,1.0,1.0,"1 Irving K. Barber School of Arts and Sciences, University of British Columbia, Kelowna, BC, V1V 1V7, Canada"
10.1111/cccr.12133,https://academic.oup.com/ccc/article/9/1/107/3979304,2016,Representation of China and the United States in Africa in Online Global News,"Communication, Culture and Critique",2016-02-18,Chris Paterson,Chris,Paterson,2.0,1.0,"1 School of Media and Communication, University of Leeds, Leeds LS2 9JT, UK"
10.1111/cccr.12133,https://academic.oup.com/ccc/article/9/1/107/3979304,2016,Representation of China and the United States in Africa in Online Global News,"Communication, Culture and Critique",2016-02-18,Toussaint Nothias,Toussaint,Nothias,2.0,2.0,"1 School of Media and Communication, University of Leeds, Leeds LS2 9JT, UK"
10.1111/cccr.12129,https://academic.oup.com/ccc/article/9/1/126/3979314,2016,Chinese Multinationals in the Ethiopian Telecommunications Sector,"Communication, Culture and Critique",2016-02-18,Téwodros W. Workneh,Téwodros,Workneh,1.0,1.0,"1 Journalism and Communication, University of Oregon, Eugene, OR 97405, USA"
10.1111/cccr.12136,https://academic.oup.com/ccc/article/9/1/148/3979328,2016,"Development from the Margins? Mobile Technologies, Transnational Mobilities, and Livelihood Practices among Ghanaian Women Traders","Communication, Culture and Critique",2016-02-18,Janet D. Kwami,Janet,Kwami,1.0,1.0,"1 Department of Communication Studies, Furman University, Greenville, SC 29613, USA"
10.1111/cccr.12135,https://academic.oup.com/ccc/article/9/1/169/3979339,2016,Commentary: From Media Activism to Academia,"Communication, Culture and Critique",2016-02-18,Fatoumata Sow,Fatoumata,Sow,1.0,1.0,"1 Centre de Recherche sur les métiers et la mémoire en Afrique, Board of Doctoral School on People and Society, Université Cheikh Anta Diop, Dakar, Senegal"
10.1111/cccr.12099,https://academic.oup.com/ccc/article/8/4/505/3979278,2015,Quvenzhané and the Comedians: Black Girlhood and Sexuality at the “Edge” of Mediated Humor,"Communication, Culture and Critique",2015-03-17,Meenakshi Gigi Durham,Meenakshi,Durham,1.0,1.0,"1 School of Journalism and Mass Communication, University of Iowa, Iowa City, IA, 52242, USA"
10.1111/cccr.12093,https://academic.oup.com/ccc/article/8/4/522/3979287,2015,"“Because I'm Blasian”: Tiger Woods, Scandal, and Protecting the Blasian Brand","Communication, Culture and Critique",2015-02-24,Myra Washington,Myra,Washington,1.0,1.0,"1 Department of Communication &amp; Journalism, University of New Mexico, Albuquerque, NM, 87131, USA"
10.1111/cccr.12098,https://academic.oup.com/ccc/article/8/4/540/3979293,2015,The Politics of Racism: Constructions of African Immigrants in China on ChinaSMACK†,"Communication, Culture and Critique",2015-05-09,Tessa M. Pfafman,Tessa,Pfafman,3.0,1.0,"1 Department of Communication Studies, Monmouth College, Monmouth, IL, 61462, USA"
10.1111/cccr.12098,https://academic.oup.com/ccc/article/8/4/540/3979293,2015,The Politics of Racism: Constructions of African Immigrants in China on ChinaSMACK†,"Communication, Culture and Critique",2015-05-09,Christopher J. Carpenter,Christopher,Carpenter,3.0,2.0,"2 Department of Communication, Western Illinois University, Macomb, IL, 61455, USA"
10.1111/cccr.12098,https://academic.oup.com/ccc/article/8/4/540/3979293,2015,The Politics of Racism: Constructions of African Immigrants in China on ChinaSMACK†,"Communication, Culture and Critique",2015-05-09,Yong Tang,Yong,Tang,3.0,3.0,"3 Department of English and Journalism, Western Illinois University, Macomb, IL, 61455, USA"
10.1111/cccr.12095,https://academic.oup.com/ccc/article/8/4/557/3979298,2015,“Others among Their Own People”: The Social Construction of Ethiopian Immigrants in the Israeli National Press,"Communication, Culture and Critique",2015-02-24,Germaw Mengistu,Germaw,Mengistu,2.0,1.0,"1 Department of Communication, University of Haifa, Haifa, 31905, Israel"
10.1111/cccr.12095,https://academic.oup.com/ccc/article/8/4/557/3979298,2015,“Others among Their Own People”: The Social Construction of Ethiopian Immigrants in the Israeli National Press,"Communication, Culture and Critique",2015-02-24,Eli Avraham,Eli,Avraham,2.0,2.0,"1 Department of Communication, University of Haifa, Haifa, 31905, Israel"
10.1111/cccr.12100,https://academic.oup.com/ccc/article/8/4/576/3979310,2015,"From Gray Panther to National Nanny: The Kidvid Crusade and the Eclipse of the U.S. Federal Trade Commission, 1977–1980","Communication, Culture and Critique",2015-03-18,Molly Niesen,Molly,Niesen,1.0,1.0,"1 Department of Communication Studies, Eastern Illinois University, Charleston, IL, 61920, USA"
10.1111/cccr.12105,https://academic.oup.com/ccc/article/8/4/594/3979312,2015,A Shield to Legitimize Virtually Any Content: Tracking the Video Game Lobby's Political Economic Power,"Communication, Culture and Critique",2015-03-25,Jennifer M. Proffitt,Jennifer,Proffitt,2.0,1.0,"1 College of Communication and Information, Florida State University, Tallahassee, FL, 32306, USA"
10.1111/cccr.12105,https://academic.oup.com/ccc/article/8/4/594/3979312,2015,A Shield to Legitimize Virtually Any Content: Tracking the Video Game Lobby's Political Economic Power,"Communication, Culture and Critique",2015-03-25,Margot A. Susca,Margot,Susca,2.0,2.0,"2 School of Communication, American University, Washington, DC, 20016, USA"
10.1111/cccr.12102,https://academic.oup.com/ccc/article/8/4/613/3979319,2015,Soap Operas and Artistic Legitimation: The Role of Critical Commentary,"Communication, Culture and Critique",2015-03-25,C. Lee Harrington,Lee,Harrington,4.0,1.0,"1 Department of Sociology &amp; Gerontology, Miami University, Oxford, OH, 45056, USA"
10.1111/cccr.12102,https://academic.oup.com/ccc/article/8/4/613/3979319,2015,Soap Operas and Artistic Legitimation: The Role of Critical Commentary,"Communication, Culture and Critique",2015-03-25,Melissa Scardaville,Melissa,Scardaville,4.0,2.0,"2 ICF International, Atlanta, GA, 30329, USA"
10.1111/cccr.12102,https://academic.oup.com/ccc/article/8/4/613/3979319,2015,Soap Operas and Artistic Legitimation: The Role of Critical Commentary,"Communication, Culture and Critique",2015-03-25,Stephen Lippmann,Stephen,Lippmann,4.0,3.0,"1 Department of Sociology &amp; Gerontology, Miami University, Oxford, OH, 45056, USA"
10.1111/cccr.12102,https://academic.oup.com/ccc/article/8/4/613/3979319,2015,Soap Operas and Artistic Legitimation: The Role of Critical Commentary,"Communication, Culture and Critique",2015-03-25,Denise D. Bielby,Denise,Bielby,4.0,4.0,"3 Department of Sociology, University of California, Santa Barbara, CA, 93106, USA"
10.1111/cccr.12115,https://academic.oup.com/ccc/article/8/4/632/3979325,2015,Gaming at the Edge: Sexuality and Gender at the Margins of Gamer Culture,"Communication, Culture and Critique",2015-11-17,John Vanderhoef,John,Vanderhoef,1.0,1.0,"1 Film and Media Studies, University of California, Santa Barbara, Goleta, CA, 93117, USA"
10.1111/cccr.12137,https://academic.oup.com/ccc/article/8/4/635/3979326,Erratum,"Communication, Culture and Critique",2015-11-17,,,,,,,
10.1111/cccr.12085,https://academic.oup.com/ccc/article/8/3/335/3979277,2015,Postcolonial Globalized Communication and Rapping the Kufiyya,"Communication, Culture and Critique",2015-01-22,Rae Lynn Schwartz-DuPre,Rae,Schwartz-DuPre,2.0,1.0,"1 Department of Communication Studies, Western Washington University, Bellingham, WA, 98225, USA"
10.1111/cccr.12085,https://academic.oup.com/ccc/article/8/3/335/3979277,2015,Postcolonial Globalized Communication and Rapping the Kufiyya,"Communication, Culture and Critique",2015-01-22,Shelby Scott,Shelby,Scott,2.0,2.0,"2 Department of Communication Studies, Colorado State University, Fort Collins, CO 80523, USA"
10.1111/cccr.12088,https://academic.oup.com/ccc/article/8/3/356/3979288,2015,"A Nation of Immigrants and a Nation of Laws: Race, Multiculturalism, and Neoliberal Exception in Barack Obama's Immigration Discourse†","Communication, Culture and Critique",2015-01-23,J. David Cisneros,David,Cisneros,1.0,1.0,"1 Department of Communication, University of Illinois at Urbana-Champaign, Urbana, IL, 61801, USA"
10.1111/cccr.12087,https://academic.oup.com/ccc/article/8/3/376/3979294,2015,"When Big Brother Uses Twitter, Too: Productive Forms of Policing and the Role of Media in the Seoul G20 Protests in South Korea","Communication, Culture and Critique",2015-01-27,Kyung Lee,Kyung,Lee,1.0,1.0,"1 Annenberg School for Communication, 3620 Walnut Street, Philadelphia, PA 19104, USA"
10.1111/cccr.12090,https://academic.oup.com/ccc/article/8/3/395/3979300,2015,Culture Jam Pedagogy and Practice: Relocating Culture by Staying on One's Toes,"Communication, Culture and Critique",2015-01-29,Tema Milstein,Tema,Milstein,2.0,1.0,"1 Department of Communication &amp; Journalism, University of New Mexico, Albuquerque, NM, 87131-0001, USA"
10.1111/cccr.12090,https://academic.oup.com/ccc/article/8/3/395/3979300,2015,Culture Jam Pedagogy and Practice: Relocating Culture by Staying on One's Toes,"Communication, Culture and Critique",2015-01-29,Alexis Pulos,Alexis,Pulos,2.0,2.0,"2 Department of Communication, Northern Kentucky University, Highland Heights, KY, 41099, USA"
10.1111/cccr.12096,https://academic.oup.com/ccc/article/8/3/414/3979309,2015,“No Overly Suggestive Photos of Any Kind”: Content Management and the Policing of Self in Gay Digital Communities,"Communication, Culture and Critique",2015-02-24,Yoel Roth,Yoel,Roth,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, 19104, USA"
10.1111/cccr.12089,https://academic.oup.com/ccc/article/8/3/433/3979317,2015,Hassan Nasrallah: The Cultivation of Image and Language in the Making of a Charismatic Leader,"Communication, Culture and Critique",2015-01-23,Dina Matar,Dina,Matar,1.0,1.0,"1 Film and Media Studies Program, Centre for Media Studies, London University, London, Wc1H 0XG, United Kingdom"
10.1111/cccr.12092,https://academic.oup.com/ccc/article/8/3/448/3979320,2015,Nuclear Power for Good: Articulations in Japan's Nuclear Power Hegemony,"Communication, Culture and Critique",2015-01-27,Etsuko Kinefuchi,Etsuko,Kinefuchi,1.0,1.0,"1 Department Communication Studies, University of North Carolina at Greensboro, Greensboro, NC, 27402-6170, USA"
10.1111/cccr.12091,https://academic.oup.com/ccc/article/8/3/466/3979323,2015,Banking on Females: Bravo's Commodification of the Female Audience,"Communication, Culture and Critique",2015-01-23,Nicole B. Cox,Nicole,Cox,1.0,1.0,"1 Department of Communication Arts, Valdosta State University, Valdosta, GA, 31698, USA"
10.1111/cccr.12094,https://academic.oup.com/ccc/article/8/3/484/3979332,2015,"Publicity, News Content, and Cultural Debate: The Changing Coverage of Blockbuster Movies in Cultural Journalism","Communication, Culture and Critique",2015-02-24,Nete N. Kristensen,Nete,Kristensen,2.0,1.0,"1 Department of Media, Cognition, and Communication, University of Copenhagen, Copenhagen S, 2300, Denmark"
10.1111/cccr.12094,https://academic.oup.com/ccc/article/8/3/484/3979332,2015,"Publicity, News Content, and Cultural Debate: The Changing Coverage of Blockbuster Movies in Cultural Journalism","Communication, Culture and Critique",2015-02-24,Unni From,Unni,From,2.0,2.0,"2 Department of Aesthetics and Communication, Aarhus University, Aarhus C, 8000, Denmark"
10.1111/cccr.12110,https://academic.oup.com/ccc/article/8/3/502/3979337,2015,Book Review,"Communication, Culture and Critique",2015-08-18,Nancy Worthington,Nancy,Worthington,1.0,1.0,"1 Media Studies Department, Quinnipiac University, Hamden, CT, 06518, USA"
10.1111/cccr.12080,https://academic.oup.com/ccc/article/8/2/163/3979276,2015,"Celebrity as Celebration of Privatization in Global Development: A Critical Feminist Analysis of Oprah, Madonna, and Angelina","Communication, Culture and Critique",2014-11-03,Karin G. Wilkins,Karin,Wilkins,1.0,1.0,"1 RTF/CMES A0800, University of Texas at Austin, Austin, TX, 78712-1091, USA"
10.1111/cccr.12079,https://academic.oup.com/ccc/article/8/2/182/3979279,2015,Distributed Activism: Domestic Violence and Feminist Media Infrastructure in the Fax Age,"Communication, Culture and Critique",2014-11-03,Carrie A. Rentschler,Carrie,Rentschler,1.0,1.0,"1 Institute for Gender, Sexuality and Feminist Studies, McGill University, Montreal, QC, Canada"
10.1111/cccr.12084,https://academic.oup.com/ccc/article/8/2/199/3979285,2015,Talking about Our Mother: Indigenous Videos on Nature and the Environment,"Communication, Culture and Critique",2014-12-27,Claudia Magallanes-Blanco,Claudia,Magallanes-Blanco,1.0,1.0,"1 Department of Humanities, Universidad Iberoamericana Puebla, Puebla, 72197, Mexico"
10.1111/cccr.12086,https://academic.oup.com/ccc/article/8/2/217/3979290,2015,Responding to Offending Images in the Digital Age: Censorious and Satirical Discourses in LGBT Media Activism,"Communication, Culture and Critique",2015-01-27,Joel Penney,Joel,Penney,1.0,1.0,"1 School of Communication and Media, Montclair State University, Montclair, NJ, 07043, USA"
10.1111/cccr.12077,https://academic.oup.com/ccc/article/8/2/235/3979295,2015,Communicating the Victim: Nongovernmental Organizations Advocacy Discourses for Roma Rights†,"Communication, Culture and Critique",2014-10-09,Adina Schneeweis,Adina,Schneeweis,1.0,1.0,"1 Department of Communication and Journalism, Oakland University, Rochester, MI, 48309, USA"
10.1111/cccr.12078,https://academic.oup.com/ccc/article/8/2/254/3979303,2015,"Power, Control, and the Margins in an HIV/AIDS Intervention: A Culture-Centered Interrogation of the “Avahan” Campaign Targeting Indian Truckers","Communication, Culture and Critique",2014-10-13,Mohan J. Dutta,Mohan,Dutta,2.0,1.0,"1 Department of Communications and New Media, Center for Culture-Centered Approach to Research and Evaluation, National University of Singapore, Singapore, 117416, USA"
10.1111/cccr.12078,https://academic.oup.com/ccc/article/8/2/254/3979303,2015,"Power, Control, and the Margins in an HIV/AIDS Intervention: A Culture-Centered Interrogation of the “Avahan” Campaign Targeting Indian Truckers","Communication, Culture and Critique",2014-10-13,Lalatendu Acharya,Lalatendu,Acharya,2.0,2.0,"2 Department of Consumer Science, Purdue University, West Lafayette, IN, 47906, USA"
10.1111/cccr.12081,https://academic.oup.com/ccc/article/8/2/273/3979306,2015,Paradigms of Media Power,"Communication, Culture and Critique",2014-12-23,Des Freedman,Des,Freedman,1.0,1.0,"1 Department of Media and Communications, Goldsmiths, University of London, New Cross, London, SE14 6NW, UK"
10.1111/cccr.12083,https://academic.oup.com/ccc/article/8/2/290/3979316,2015,Manele Music and the Discourse of Balkanism in Romania,"Communication, Culture and Critique",2014-12-23,Alina Haliliuc,Alina,Haliliuc,1.0,1.0,"1 Department of Communication, Denison University, Granville, OH, 43023, USA"
10.1111/cccr.12082,https://academic.oup.com/ccc/article/8/2/309/3979322,2015,Astrological TV: The Creation and Destruction of a Genre,"Communication, Culture and Critique",2014-12-26,Deborah L. Jaramillo,Deborah,Jaramillo,1.0,1.0,"1 Department of Film and Television, Boston University, Boston, MA, 02215, USA"
10.1111/cccr.12097,https://academic.oup.com/ccc/article/8/2/327/3979329,2015,"Regimes of Posttruth, Postpolitics, and Attention Economies","Communication, Culture and Critique",2015-02-24,Jayson Harsin,Jayson,Harsin,1.0,1.0,"1 Department of Communication Studies, Baruch College, New York, NY 10010, USA"
