doi,url,year,title,paperType,journal,datePublished,keywords
10.1093/ccc/tcx021,https://academic.oup.com/ccc/article/11/1/1/4953078,2018,Special Issue: Media and the Extreme Right: Editor’s Introduction,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1093/ccc/tcx002,https://academic.oup.com/ccc/article/11/1/7/4953068,2018,The Mainstreaming of Extreme Right-Wing Populism in the Low Countries: What is to be Done?,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Media Democracy, Politics, Populism, Extreme Right, Public Journalism"
10.1093/ccc/tcx005,https://academic.oup.com/ccc/article/11/1/21/4953072,2018,Why Populism is Troubling for Democratic Communication,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Populism, Democratic Communication, Latin America, Progressivism"
10.1093/ccc/tcx017,https://academic.oup.com/ccc/article/11/1/35/4953076,2018,Post-Truth Populism: The French Anti-Gender Theory Movement and Cross-Cultural Similarities,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Activism, Post-Truth, Populism, Emotion, Gender, Extreme Right, Sexuality"
10.1093/ccc/tcx004,https://academic.oup.com/ccc/article/11/1/53/4953071,2018,“Make Korea with America Great Again”: An Articulation and Assemblage of South Korean Extreme Right Practices,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Taegeukgi, Right-wing Ideology, Articulation, Assemblage as Mirage, McCarthyism, Trumpism, Fake News, Political Participation"
10.1093/ccc/tcx001,https://academic.oup.com/ccc/article/11/1/67/4953067,2018,"The Bully in the Pulpit: Autocracy, Digital Social Media, and Right-wing Populist Technoculture",ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Communication Technology, Critical Cultural Studies, Cross-National Comparative Methods, Digital Media Practice and Theory, Globalization and Media Cultures, New Media, Visual Culture, South Asian Popular Culture"
10.1093/ccc/tcx013,https://academic.oup.com/ccc/article/11/1/85/4953074,2018,"From the Ruins: Neomasculinity, Media Franchising, and Struggles Over Industrial Reproduction of Culture",ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Media Franchising, Masculinity, Feminism, Industry, Reproduction"
10.1093/ccc/tcx014,https://academic.oup.com/ccc/article/11/1/100/4953075,2018,The Self-Radicalization of White Men: “Fake News” and the Affective Networking of Paranoia,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Alt-Right, White Nationalism, Masculinity, Conspiracy Theory, Alex Jones, Donald Trump, Twitter"
10.1093/ccc/tcy002,https://academic.oup.com/ccc/article/11/1/116/4953079,2018,Classifying Whiteness: Unmasking White Nationalist Women’s Digital Design through an Intersectional Analysis of Contained Agency,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Classification, Information Architecture, Rhetorical Analysis, Feminism, White Nationalism, Racism, Contained Agency"
10.1093/ccc/tcx003,https://academic.oup.com/ccc/article/11/1/133/4953070,2018,Ghostbusters is For Boys: Understanding Geek Masculinity’s Role in the Alt-right,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Ghostbusters (2016), Geek Masculinity, Male Entitlement, Alt-right"
10.1093/ccc/tcx006,https://academic.oup.com/ccc/article/11/1/147/4953073,2018,Toxic Identification: #Twinks4Trump and the Homonationalist Rearticulation of Queer Vernacular Rhetoric,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Donald Trump, Identification, Twinks, Articulation, Vernacular Rhetoric, Homonationalism, Social Media, Instagram"
10.1093/ccc/tcx019,https://academic.oup.com/ccc/article/11/1/162/4953077,2018,The Social Media Agon as Differencing Machine: A Materialist Feminist Perspective,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Gender, Race, Sexuality, Political Economy of Media, Cultural Studies"
10.1093/ccc/tcx007,https://academic.oup.com/ccc/article/11/1/179/4953977,2018,Hook and Eye,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Feminism/ist, Representation, Sexual Violence, Television, Violence Against Women"
10.1093/ccc/tcx008,https://academic.oup.com/ccc/article/11/1/183/4953978,2018,Feminist Online Responses Against the U.S. Alt-right: Using The Handmaid’s Tale as a Symbol and Catalyst of Resistance,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1093/ccc/tcx009,https://academic.oup.com/ccc/article/11/1/186/4953979,2018,The Girl in the Box,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1093/ccc/tcx010,https://academic.oup.com/ccc/article/11/1/189/4953980,2018,Of Handmaids and Men,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1093/ccc/tcx011,https://academic.oup.com/ccc/article/11/1/192/4953981,2018,Torture Porn in Dystopic Feminism,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1093/ccc/tcx012,https://academic.oup.com/ccc/article/11/1/195/4953982,2018,The Lavender Menace Returns: Reading Gender &amp; Sexuality in The Handmaid’s Tale,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1093/ccc/tcx015,https://academic.oup.com/ccc/article/11/1/198/4953983,2018,JunexNick: The Quietest Ship in the Handmaid Fandom,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Audience Reception, Television Audiences, Fan Studies, Reception Studies, Feminist Media Studies, Critical Cultural Studies"
10.1093/ccc/tcx016,https://academic.oup.com/ccc/article/11/1/201/4953984,2018,"#nolitetebastardescarborundorum: Self-Publishing, Hashtag Activism, and Feminist Resistance",ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Activism Media, Feminist Media Studies, New Media/New Social Movements, Television Audiences, Women And Media"
10.1093/ccc/tcx018,https://academic.oup.com/ccc/article/11/1/206/4953985,2018,From Text to Screen: Erasing Racialized Difference in The Handmaid’s Tale,ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,"Dystopia, Erasure, Literature, Racialization, Racism, Serialization"
10.1093/ccc/tcy003,https://academic.oup.com/ccc/article/11/1/209/4953991,2018,"Torture Born: Babies, Bloodshed and The Feminist Gaze in Hulu’s The Handmaid’s Tale",ScholarlyArticle,"Communication, Culture and Critique",2018-03-23,
10.1111/cccr.12172,https://academic.oup.com/ccc/article/10/4/557/4662961,2017,Feminist Ephemera in a Digital World: Theorizing Zines as Networked Feminist Practice,ScholarlyArticle,"Communication, Culture and Critique",2017-07-10,"Feminism, Zines, Digital Media, Online Feminism, Activism, Alternative Media, Media Practices"
10.1111/cccr.12173,https://academic.oup.com/ccc/article/10/4/574/4662963,2017,"“I Have the Government in My Pocket…”: Social Media Users in Turkey, Transmit-Trap Dynamics, and Struggles Over Internet Freedom",ScholarlyArticle,"Communication, Culture and Critique",2017-08-30,"Internet Freedom, Turkey, Social Media Users, Social Minorities, Digital Activism"
10.1111/cccr.12181,https://academic.oup.com/ccc/article/10/4/593/4662964,2017,How to Train Your Opioid Consumer: Branding Painkillers in the Opioid Epidemic,ScholarlyArticle,"Communication, Culture and Critique",2017-10-12,"Opioid Epidemic, OxyContin, Opioids, Branding, Pharmaceuticals, Governance, Training, Corporate Responsibility"
10.1111/cccr.12176,https://academic.oup.com/ccc/article/10/4/609/4662966,2017,Representing Black Girlhood in Brazil: Culture and Strategies of Empowerment,ScholarlyArticle,"Communication, Culture and Critique",2017-08-27,"Critical Race Studies, Black Girlhood, Race, Latin America, Images of Childhood/Children"
10.1111/cccr.12179,https://academic.oup.com/ccc/article/10/4/626/4662969,2017,Regulatory Expectations of Offended Audiences: The Citizen Interest in Audience Discourse,ScholarlyArticle,"Communication, Culture and Critique",2017-09-06,"Audiences, Offence, Regulation, UK, Germany"
10.1111/cccr.12174,https://academic.oup.com/ccc/article/10/4/641/4662970,2017,"Rumors, Hatred, and the Politics of Multiculturalism: Unpacking Rumors About Jasmine Lee",ScholarlyArticle,"Communication, Culture and Critique",2017-08-29,"Rumor, Hate Speech, Multiculturalism, Race/Ethnicity, South Korea"
10.1111/cccr.12175,https://academic.oup.com/ccc/article/10/4/657/4662972,2017,Language Activism on the Airwaves: Pulaar Radio Broadcasting in the Senegal River Valley,ScholarlyArticle,"Communication, Culture and Critique",2017-08-24,"Activism Media, Africa/n Media, Anthropology, Broadcasting (Radio), Ethnic Minorities and Media Use, Ethnography and Media, Fulɓe and Haalpulaar'en"
10.1111/cccr.12177,https://academic.oup.com/ccc/article/10/4/675/4662973,2017,Mediated Conflict: Shiite Heroes Combating ISIS in Iraq and Syria,ScholarlyArticle,"Communication, Culture and Critique",2017-08-30,"Social Media, Religious Symbolism, Shiism, Mediated Symbolism, ISIS, Sectarianism"
10.1111/cccr.12180,https://academic.oup.com/ccc/article/10/4/696/4662974,2017,Vlogging White Privilege Abroad: Eat Your Kimchi’s Eating and Spitting out of the Korean Other on YouTube,ScholarlyArticle,"Communication, Culture and Critique",2017-09-05,"White Expats, Eating the Other, Hybridity, South Korea, YouTube, Eat your Kimchi, Racial Essentialism"
10.1111/cccr.12182,https://academic.oup.com/ccc/article/10/4/712/4662975,2017,"Peripheral Stardom, Ethnicity, and Nationality: The Rise of the Argentinian Ricardo Darin From Local Celebrity to Transnational Recognition",ScholarlyArticle,"Communication, Culture and Critique",2017-09-12,"Peripheral Stardom, Ricardo Darin, Film Industry, Globalization, Cultural Industries, Ethnicity"
10.1111/cccr.12178,https://academic.oup.com/ccc/article/10/4/729/4662976,2017,"Medium of the Oppressed: Folk Music, Forced Migration, and Tactical Media",ScholarlyArticle,"Communication, Culture and Critique",2017-08-24,"Tactical Media, Dambura, Hazara People, Folk Music, Audiocassette, Forced Migration"
10.1111/cccr.12164,https://academic.oup.com/ccc/article/10/3/401/4662978,2017,"The Time of Television: Broadcasting, Daily Life, and the New Indian Middle Class",ScholarlyArticle,"Communication, Culture and Critique",2016-11-16,"Media History, Nation-State, Middle Class, Sitcom, Temporality, Daily Life"
10.1111/cccr.12170,https://academic.oup.com/ccc/article/10/3/422/4662980,2017,Fashioning China: Precarious Creativity of Women Designers in Shanzhai Culture,ScholarlyArticle,"Communication, Culture and Critique",2017-02-17,"Precarious Creativity, Women, Digital Labor, Shanzhai, Fashion Imitations, Creative Industries, Chinese Dream"
10.1111/cccr.12166,https://academic.oup.com/ccc/article/10/3/441/4662960,2017,Emancipatory Broadband Adoption: Toward a Critical Theory of Digital Inequality in the Urban United States,ScholarlyArticle,"Communication, Culture and Critique",2017-01-17,"Digital Divide, Broadband Adoption, Collective Identity, Urban Crisis, Postcolonial Studies"
10.1111/cccr.12171,https://academic.oup.com/ccc/article/10/3/460/4662962,2017,The Maternal in the City: Outdoor Advertising Representations in Shanghai and London,ScholarlyArticle,"Communication, Culture and Critique",2017-02-20,"Neoliberal Rationality, Advertising, Mothers, Good Life, Comparison, Visuality"
10.1111/cccr.12167,https://academic.oup.com/ccc/article/10/3/479/4662965,2017,Model Citizens: The Making of an American Throughout the Naturalization Process,ScholarlyArticle,"Communication, Culture and Critique",2017-01-18,"Citizenship, Naturalization, Governmentality, Immigration, Performance Theory"
10.1111/cccr.12169,https://academic.oup.com/ccc/article/10/3/499/4662967,2017,Producing Public Intellectuals: Shifting Scales and Social Critique in Moroccan Cinema,ScholarlyArticle,"Communication, Culture and Critique",2017-02-20,"Moroccan Cinema, Media Industries, Globalization, Public Culture, Mediated Activism"
10.1111/cccr.12163,https://academic.oup.com/ccc/article/10/3/518/4662968,2017,Anatomy of a Fact Check: Objective Practice and the Contested Epistemology of Fact Checking,ScholarlyArticle,"Communication, Culture and Critique",2017-10-27,"Objectivity, Verification, Journalistic Practice, Science and Technology Studies, Political Communication, Ethnography"
10.1111/cccr.12165,https://academic.oup.com/ccc/article/10/3/538/4662971,2017,Breaking into Transgender Life: Transgender Audiences' Experiences with “First of Its Kind” Visibility in Popular Media,ScholarlyArticle,"Communication, Culture and Critique",2017-02-08,"Audience Ethnography, Critical Cultural Studies, Everyday Life, Gay, Lesbian, and Queer Audiences, Gay, Lesbian, and Queer Texts, Gender and Media, Identity, Popular Culture"
10.1111/cccr.12156,https://academic.oup.com/ccc/article/10/2/185/3956596,2017,Always on the Phone: The Invisible Role of Hmong Women in Diasporic Media Industries,ScholarlyArticle,"Communication, Culture and Critique",2016-09-28,"Mobile Media, Gender, Diaspora, Media Industries, Asian American"
10.1111/cccr.12162,https://academic.oup.com/ccc/article/10/2/203/3956635,2017,Impurities: Thinking Ecologically With Safe,ScholarlyArticle,"Communication, Culture and Critique",2016-10-26,"Ecology, Ecological Thought, Atmospheric Rhetoric, Film, Safe (1995)"
10.1111/cccr.12161,https://academic.oup.com/ccc/article/10/2/221/3956597,2017,"SlutWalk Korea: Translation, Cultural Production, and the Politics of Possibility",ScholarlyArticle,"Communication, Culture and Critique",2016-09-14,"SlutWalk, Jabnyonhangjin, Activism, Feminism, Translation, Cultural Production, Subjectivity"
10.1111/cccr.12159,https://academic.oup.com/ccc/article/10/2/241/3956598,2017,Passionate Producers: Corporate Interventions in Expanding the Promise of the Information Society,ScholarlyArticle,"Communication, Culture and Critique",2016-09-14,"ICTD, Corporations, IT Professionals, Ethnography, Critical, Neoliberal, Inequality, India"
10.1111/cccr.12154,https://academic.oup.com/ccc/article/10/2/261/3956599,2017,Conviviality Is Not Enough: A Communication Perspective to the City of Difference,ScholarlyArticle,"Communication, Culture and Critique",2016-07-26,"Urban Communication, City, Conviviality, Cultural Diversity, Migration, Otherness, Urban Politics"
10.1111/cccr.12160,https://academic.oup.com/ccc/article/10/2/280/3956600,2017,Participatory Media and Discourse in Heritage Museums: Co-constructing the Public Sphere?,ScholarlyArticle,"Communication, Culture and Critique",2016-09-14,"Museums, Participatory Media, Writing, Public Sphere, Media Ethnography, Discourse, Heritage, Ethnography of Communication"
10.1111/cccr.12151,https://academic.oup.com/ccc/article/10/2/302/3956601,2017,The Right to Marry: Negotiating (In)dependence as a U.S. Border Rhetoric,ScholarlyArticle,"Communication, Culture and Critique",2016-07-08,"Independence, Marriage, Borders, Citizenship, Belonging, Rhetoric"
10.1111/cccr.12152,https://academic.oup.com/ccc/article/10/2/322/3956602,2017,(In)credible India? A Critical Analysis of India's Nation Branding,ScholarlyArticle,"Communication, Culture and Critique",2016-07-27,"Nation Branding, India, Postcolonial Criticism, Hindutva, Neoliberalism, Tourism and Media"
10.1111/cccr.12155,https://academic.oup.com/ccc/article/10/2/344/3956603,2017,"Neoliberal Backgrounding, the Meatless Monday Campaign, and the Rhetorical Intersections of Food, Nature, and Cultural Identity",ScholarlyArticle,"Communication, Culture and Critique",2016-08-17,"Vegetarianism, Neoliberalism, Discourses of Meat Consumption, Popular Dieting Discourse, Intersectionality, Ecofeminism"
10.1111/cccr.12153,https://academic.oup.com/ccc/article/10/2/365/3956604,2017,"“Turning Japanese”: Deconstructive Criticism of White Women, the Western Imagination, and Popular Music",ScholarlyArticle,"Communication, Culture and Critique",2016-07-27,"Racial Appropriation, Japanese Femininity, White Women, Spectacle, Excess, Popular Music, Hybridity"
10.1111/cccr.12157,https://academic.oup.com/ccc/article/10/2/382/3956605,2017,Free to Work Anxiously: Splintering Precarity Among Drivers for Uber and Lyft,ScholarlyArticle,"Communication, Culture and Critique",2016-08-08,"Digital Labor, Mobile Technology, Infrastructure, Precarity, Sharing Economy"
10.1111/cccr.12168,https://academic.oup.com/ccc/article/10/1/1/3979274,2017,Editors' Statement,ScholarlyArticle,"Communication, Culture and Critique",2017-02-07,
10.1111/cccr.12145,https://academic.oup.com/ccc/article/10/1/2/3979164,2017,"“Yes, I'm Worth It”: The Economy of Girls' Photo Rating in Social Network Sites",ScholarlyArticle,"Communication, Culture and Critique",2016-02-24,"Girls, Economy of Visibility, Rating, Social Network Sites, Focus Groups, Selfies, Like Button, Photography."
10.1111/cccr.12150,https://academic.oup.com/ccc/article/10/1/20/3979165,2017,In Search of Intimacy in China: The Emergence of Advice Media for the Privatized Self,ScholarlyArticle,"Communication, Culture and Critique",2016-07-08,"Privatization, Radio, Television, Love and Relationships, Intimacy, Advice Media."
10.1111/cccr.12148,https://academic.oup.com/ccc/article/10/1/39/3979166,2017,The Toxic Screen: Visions of Petrochemical America in HBO's True Detective (2014),ScholarlyArticle,"Communication, Culture and Critique",2016-01-19,"Toxicity, Public Screen, Visual Enthymemes, Environmental Communication, True Detective."
10.1111/cccr.12143,https://academic.oup.com/ccc/article/10/1/58/3979167,2017,Ideologies of Motherhood in Contemporary Israeli TV Commercials,ScholarlyArticle,"Communication, Culture and Critique",2016-03-29,"Motherhood, Images, Israel, Tv Commercials, Feminism, Critical Discourse Analysis, Ideology."
10.1111/cccr.12147,https://academic.oup.com/ccc/article/10/1/76/3979169,2017,Immigrant Activism: Narratives of the “H-4 Life” by Indian Women on YouTube,ScholarlyArticle,"Communication, Culture and Critique",2016-02-03,"H-4 visa, YouTube, H-1B High-Skilled Labor, Online Activism, Gender and Media, Indian Immigrants."
10.1111/cccr.12142,https://academic.oup.com/ccc/article/10/1/93/3979170,2017,Remembering Global Disasters and the Construction of Cosmopolitan Memory,ScholarlyArticle,"Communication, Culture and Critique",2015-12-17,"Audiences, Cosmopolitan Memory, Cosmopolitanism, Distant Suffering, Global Media Events, Cosmopolitanization."
10.1111/cccr.12141,https://academic.oup.com/ccc/article/10/1/112/3979171,2017,Exploring the Link Between Community Radio and the Community: A Study of Audience Participation in Alternative Media Practices,ScholarlyArticle,"Communication, Culture and Critique",2015-12-29,"Alternative Media, Community Media, Community Radio, Audience Research, New Communication Technologies."
10.1111/cccr.12146,https://academic.oup.com/ccc/article/10/1/131/3979172,2017,The Least of These: How Eduardo Diaz's Image of Drug Users in Pakistan Offers an Alternate Media Representation of Addiction,ScholarlyArticle,"Communication, Culture and Critique",2016-02-22,"Drug Image, Visual Rhetoric, Drug Panic, Moral Panic, News Images of Drugs, Media and Drugs."
10.1111/cccr.12144,https://academic.oup.com/ccc/article/10/1/148/3979173,2017,Looking Back at the Land: Discourses of Agrarian Morality in Telugu Popular Cinema and Information Technology Labor,ScholarlyArticle,"Communication, Culture and Critique",2016-02-22,"Information Technology, Morality, Telugu Cinema, Merit, Agrarian Civility."
10.1111/cccr.12140,https://academic.oup.com/ccc/article/10/1/166/3979174,2017,Media Reflexivity and Taste: Chinese Slash Fans' Queering of European Football,ScholarlyArticle,"Communication, Culture and Critique",2015-12-29,"Slash Football Fans, Queered Interpretation, Media Reflexivity, Judgment of Realism, Mediated Sport, Taste."
10.1111/cccr.12158,https://academic.oup.com/ccc/article/10/1/184/3979175,2017,Retraction Statement: Culture as Constitutive: An Exploration of Audience and Journalist Perceptions of Journalism in Samoa,ScholarlyArticle,"Communication, Culture and Critique",2016-09-07,
10.1111/cccr.12122,https://academic.oup.com/ccc/article/9/4/499/3979333,2016,The “Lost” Miyazaki: How a Swiss Girl Can Be Japanese and Why It Matters,ScholarlyArticle,"Communication, Culture and Critique",2015-08-24,"Globalization, Hybridity, Japanese Animation, Miyazaki."
10.1111/cccr.12138,https://academic.oup.com/ccc/article/9/4/517/3979336,2016,Some Lines Bring Us Together: Sport as Crisis Renewal in Bosnia-Herzegovina,ScholarlyArticle,"Communication, Culture and Critique",2015-12-29,"Sport, Renewal, Crisis Communication, Bosnia-Herzegovina, Ethnic Divide, Rhetoric."
10.1111/cccr.12125,https://academic.oup.com/ccc/article/9/4/537/3979341,2016,Temporary Bans and Bad Laws: The Aarakshan Ban and the Logics of Censorship in Contemporary India,ScholarlyArticle,"Communication, Culture and Critique",2015-08-28,"Indian Cinema, Censorship, Governmentality, Freedom of Speech, Representation, Dalit Politics."
10.1111/cccr.12139,https://academic.oup.com/ccc/article/9/4/558/3979343,2016,"The Gulabi Gang, Violence, and the Articulation of Counterpublicity",ScholarlyArticle,"Communication, Culture and Critique",2016-01-06,"Rhetorical Theory, Public/Public Sphere, Violence, Resistance, Social Justice."
10.1111/cccr.12124,https://academic.oup.com/ccc/article/9/4/577/3979345,2016,From the Other to the Double: Identity in Conflict and the Boston Marathon Bombing,ScholarlyArticle,"Communication, Culture and Critique",2015-09-01,"Identity, Conflict, The Other, The Double, Homegrown Terrorism, Terrorism, Representation, Boston Marathon Bombing."
10.1111/cccr.12121,https://academic.oup.com/ccc/article/9/4/595/3979346,2016,The Cultural Politics of Islam in U.S. Reality Television,ScholarlyArticle,"Communication, Culture and Critique",2015-08-18,"All-American Muslim, Muslim Americans, Cultural Politics, Islam, Media Representations, Reality Television, Shahs of Sunset, Liberal Multiculturalism."
10.1111/cccr.12126,https://academic.oup.com/ccc/article/9/4/614/3979347,2016,Emancipatory Racial Humor as Critical Public Pedagogy: Subverting Hegemonic Racism,ScholarlyArticle,"Communication, Culture and Critique",2015-08-24,"Race/Racism, Public Pedagogy, Critical Public Pedagogy, Humor/Comedy, Critical Race Theory, Hegemony."
10.1111/cccr.12116,https://academic.oup.com/ccc/article/9/3/323/3979284,2016,The Worlding of St. Petersburg and Shanghai: Comparing Cultures of Communication in Two Cities Before and After Revolutions,ScholarlyArticle,"Communication, Culture and Critique",2015-08-08,"Cities as Texts, Worlding, Cultures of Communication, Comparative Historical Communication Research, Methodological Nationalism and Cosmopolitanism, Shanghai, St. Petersburg."
10.1111/cccr.12117,https://academic.oup.com/ccc/article/9/3/341/3979297,2016,Music Videos and the “War on Terror” in Britain: Benjamin Zephaniah's Infrapolitical Blackness in Rong Radio,ScholarlyArticle,"Communication, Culture and Critique",2015-08-26,"Critical Race Theory, Black Britain, Racism, Music Videos, Ethnic Media, War on Terror, Blackness, Globalization and Media Cultures."
10.1111/cccr.12120,https://academic.oup.com/ccc/article/9/3/362/3979307,2016,Proletarian Blackface: Appropriation and Class Struggle in Mike Judge's Office Space,ScholarlyArticle,"Communication, Culture and Critique",2015-08-20,"Appropriation, Gangsta Rap, Humor, Identity, Masculinity, Office Space, Proletarian Blackface, Whiteness."
10.1111/cccr.12111,https://academic.oup.com/ccc/article/9/3/379/3979318,2016,Branding Relations: Mother–Daughter Discourse on Beauty and Body in an Israeli Campaign by Dove,ScholarlyArticle,"Communication, Culture and Critique",2015-06-01,"Self-Esteem, Body Image, Branding, Authenticity, Mother–Daughter Relations, Dove Campaign, Commodity Activism."
10.1111/cccr.12113,https://academic.oup.com/ccc/article/9/3/395/3979324,2016,Dissent and Political Participation: The Many Faces of Communication Policy Advocacy and Activism,ScholarlyArticle,"Communication, Culture and Critique",2015-06-01,"Civil Advocacy and Activism, Dissent, Communication Policy, Net Neutrality, United States."
10.1111/cccr.12119,https://academic.oup.com/ccc/article/9/3/417/3979331,2016,Beyond Disaster and Risk: Post-Fukushima Nuclear News in U.S. and German Press,ScholarlyArticle,"Communication, Culture and Critique",2015-07-29,"Fukushima, Indexing, The New York Times, Germany, Media, Reform, Newspapers, Nuclear, Disaster, Policy."
10.1111/cccr.12112,https://academic.oup.com/ccc/article/9/3/438/3979335,2016,An Unworthy Social Movement? an Evaluation of the Media Dependence Model and the News Media Performance of the New York times on Vieques,ScholarlyArticle,"Communication, Culture and Critique",2015-08-29,"Vieques, Puerto Rico, New York Times, Herman, Chomsky, Bennett, Political Economy, Political Communication and Social Movement."
10.1111/cccr.12118,https://academic.oup.com/ccc/article/9/3/458/3979340,2016,National Geographic and Puerto Rico: A Case Study of Journalistic Authority and Collective Identity in the Digital Age,ScholarlyArticle,"Communication, Culture and Critique",2015-07-28,"Puerto Rico, National Geographic, Identity, Representation, Journalistic Authority, Digital Media."
10.1111/cccr.12123,https://academic.oup.com/ccc/article/9/3/477/3979342,2016,Controversy Trending: The Rhetorical Form of Mia and Ronan Farrow's 2014 Online Firestorm Against #WoodyAllen,ScholarlyArticle,"Communication, Culture and Critique",2015-08-20,"Celebrity Identification, Fan Community, Social Media Rhetoric, Rhetorical Form, Echo Chamber, Online Firestorm, Woody Allen."
10.1111/cccr.12149,https://academic.oup.com/ccc/article/9/3/495/3979344,2016,"Making News in Global India: Media, Publics, Politics",ScholarlyArticle,"Communication, Culture and Critique",2016-08-16,
10.1111/cccr.12101,https://academic.oup.com/ccc/article/9/2/175/3979281,2016,Commodifying Alternative Media Audiences: A Historical Case Study of the Jewish Daily Forward,ScholarlyArticle,"Communication, Culture and Critique",2015-03-20,"Alternative Media, Commodification, Commodity Audience, Ethnicity, Political Economy, Yiddish Press."
10.1111/cccr.12103,https://academic.oup.com/ccc/article/9/2/193/3979292,2016,Toward a Typology of Journalism Careers: Conceptualizing Israeli Journalists' Occupational Trajectories,ScholarlyArticle,"Communication, Culture and Critique",2015-03-19,"Work, Culture Industries, Life Histories, Israel, Journalism, Profession."
10.1111/cccr.12114,https://academic.oup.com/ccc/article/9/2/212/3979301,2016,Archiving as History-Making: Religious Politics of Social Media in India,ScholarlyArticle,"Communication, Culture and Critique",2015-06-03,"Social Media, Online Religious Politics, India, Hindu Nationalism, Online Archiving."
10.1111/cccr.12108,https://academic.oup.com/ccc/article/9/2/231/3979305,2016,Watching From an Arm's Length: The Foreign Hand in Tamil Cinema,ScholarlyArticle,"Communication, Culture and Critique",2015-04-30,"Tamil Cinema, Foreign, Other, Diaspora, Bollywood, Indian Cinema, Films."
10.1111/cccr.12104,https://academic.oup.com/ccc/article/9/2/250/3979313,2016,“Until You Are Able”: South Korean Multiculturalism and Hierarchy in My Little Hero,ScholarlyArticle,"Communication, Culture and Critique",2015-03-26,"My Little Hero, Global Hierarchy, South Korea, Multiculturalism."
10.1111/cccr.12106,https://academic.oup.com/ccc/article/9/2/266/3979315,2016,White Faces in Intimate Spaces: Jamaican Popular Music in Global Circulation,ScholarlyArticle,"Communication, Culture and Critique",2015-04-30,"Music, Global Media Flow, Technology, Media Policy, Race and Media, Development Communication."
10.1111/cccr.12109,https://academic.oup.com/ccc/article/9/2/284/3979327,2016,Episode III: Enjoy Poverty: An Aesthetic Virus of Political Discomfort,ScholarlyArticle,"Communication, Culture and Critique",2015-05-05,"Identification, Disidentification, Documentary Film, Affect, Photography, Sentimentality, Politics of Representation."
10.1111/cccr.12107,https://academic.oup.com/ccc/article/9/2/303/3979334,2016,"Enlightenment, the Remix: Transparency as a DJ's Trick of Seeing Everyone from Nowhere",ScholarlyArticle,"Communication, Culture and Critique",2015-05-05,"Remix, Transparency, Citation, YouTube, Video, Collaboration, Digital Democracy, Critique, Commons."
10.1111/cccr.12134,https://academic.oup.com/ccc/article/9/1/1/3979280,2016,"Cartographies of Communication and Critique: Forging a Dialogue on Africa, Media, and Globalization: Introduction from the Special Issue Editor",ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,
10.1111/cccr.12130,https://academic.oup.com/ccc/article/9/1/11/3979283,2016,Agency Beyond Agents: Aid Campaigns in Sub-Saharan Africa and Collective Representations of Agency,ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"Agency, Representation, Subaltern studies, Humanitarian aid, Postcolonial theory, Africa."
10.1111/cccr.12128,https://academic.oup.com/ccc/article/9/1/30/3979286,2016,Toward a Political Economic Framework for Analyzing Digital Development Games: A Case Study of Three Games for Africa,ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"Digital Development Games, Games, Gamification, Development, Neoliberalism."
10.1111/cccr.12127,https://academic.oup.com/ccc/article/9/1/49/3979291,2016,Ironic Encounters: Posthumanitarian Storytelling in Slum Tourist Media,ScholarlyArticle,"Communication, Culture and Critique",2015-08-28,"Slum Tourism, Poverty Tourism, Reality TV, Travel Writing, Celebrity Activism, Ngo Culture."
10.1111/cccr.12131,https://academic.oup.com/ccc/article/9/1/68/3979296,2016,“Radio France Internationale” and “Deutsche Welle” in Francophone Africa: International Broadcasters in a Time of Change,ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"International Broadcasting, Radio France Internationale, Deutsche Welle, Public Diplomacy, Francophone Africa, Expert Interviews."
10.1111/cccr.12132,https://academic.oup.com/ccc/article/9/1/86/3979302,2016,"Homosexuality, Moral Panic, and Politicized Homophobia in Ghana: Interrogating Discourses of Moral Entrepreneurship in Ghanaian Media",ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"Ghana, Media, Moral Panic, Homosexuality, Homophobia, Moral Entrepreneurship."
